Time Step,Discharge rate,Sugar feed rate,Soil bean feed rate,Aeration rate,Back pressure,Water injection/dilution,pH,Temperature,Acid flow rate,Base flow rate,Cooling water,Heating water,Vessel Weight,Dissolved oxygen concentration,Yield Per Step
10,0,32.23572899,27.19468451,42.24109438,0.7829589795,12.54312391,6.486178398,298.0690918,0,120.9867249,114.793663,9.999999747e-05,62433.71875,14.37044907,-2.990315285e-05
10.19999981,0,30.30234936,27.92606375,41.12411296,0.7670587031,0,6.481651306,298.0681152,0,127.041626,115.2817078,9.999999747e-05,62467.42969,14.13218021,-2.990107362e-05
10.39999962,39.03635503,38.94683066,27.89961807,46.59544112,0.7997830152,20.1421239,6.479784966,298.0753784,0,134.9015045,117.5826874,9.999999747e-05,62501.16797,14.41760445,-2.938235982e-05
10.60000038,15.92418918,39.96511885,26.34907807,46.07927697,0.7994872889,24.63911339,6.481481552,298.0939636,0,143.499176,122.6563416,9.999999747e-05,62542.35547,14.33584213,-2.970087527e-05
10.80000019,0,41.36667525,29.86664904,44.58826404,0.8262467528,16.03187085,6.485413074,298.1174316,0,151.4150238,131.8350525,9.999999747e-05,62587.72656,14.43730831,-2.992722059e-05
11,18.41355543,48.64346611,27.9864192,48.58596723,0.8503996904,75.00805988,6.488609314,298.1286926,0,157.7623138,143.3127441,9.999999747e-05,62644.30078,14.64331913,-2.968281295e-05
11.19999981,44.4947748,56.08961457,29.86242651,50.48453684,0.8618688251,47.31908139,6.492218018,298.1479797,0,162.8407745,151.4348145,9.999999747e-05,62693.26562,14.67192554,-2.933020081e-05
11.39999962,41.45849057,58.53069691,28.47465625,50.59294121,0.8829263123,36.94553632,6.493505955,298.1544495,0,166.4720306,162.8208923,9.999999747e-05,62741.82812,14.76142406,-2.936559744e-05
11.60000038,11.1745605,56.07193031,29.00339267,50.20365726,0.8988491176,106.344267,6.492964268,298.1593628,0,169.5969543,170.4584198,9.999999747e-05,62810.92188,14.81487751,-2.976226237e-05
11.80000019,0,61.60654894,29.63442929,51.4913142,0.9265830768,89.77719628,6.489827633,298.1531982,0,172.9371338,177.8980103,9.999999747e-05,62881.125,14.97000694,-2.99024439e-05
12,0,60.62313899,30.59512234,53.0059628,0.950568748,95.68815485,6.48722744,298.1690063,0,177.5347137,181.7087097,9.999999747e-05,62953.46875,15.10073948,-2.991047729e-05
12.19999981,0,53.81178201,30.96936484,48.85253783,0.9234505466,95.02887444,6.483602524,298.1786194,0,183.1622467,192.9563904,9.999999747e-05,63025.0625,14.69892693,-2.993622089e-05
12.39999962,4.372815197,63.04252837,30.20303867,50.34504039,0.8818977952,50.04027757,6.478649616,298.1756287,0,190.244751,202.4957123,9.999999747e-05,63090.25,14.26847458,-2.98896936e-05
12.60000038,0,63.02368831,32.56807063,51.37521013,0.9107475337,76.57119672,6.472465515,298.1641846,0,199.3095551,208.0884399,9.999999747e-05,63164.01562,14.42201328,-2.994437847e-05
12.80000019,24.23288671,76.3656026,30.06627346,54.5227172,0.9149321114,88.41201711,6.467288971,298.1737366,0,210.847702,210.7504425,9.999999747e-05,63240.75391,14.43088722,-2.963124093e-05
13,48.94210142,71.91712454,31.06921369,55.63049629,0.8985950393,65.30941078,6.462061405,298.1784058,0,224.4492645,220.2837677,9.999999747e-05,63309.44531,14.19588757,-2.932397277e-05
13.19999981,0,78.84250241,31.16171105,56.49453394,0.9285720828,97.34652058,6.455098152,298.1844177,0,225,228.338562,9.999999747e-05,63396.72266,14.36433315,-2.99992822e-05
13.39999962,8.061744106,76.44094142,30.75574527,59.37779248,0.9297316248,84.97794171,6.447425842,298.1984253,0,225,237.0742188,9.999999747e-05,63479.11719,14.31293488,-2.993445936e-05
13.60000038,37.56389882,77.96894826,31.05265432,55.67968178,0.9097557836,80.56722588,6.439207077,298.2133179,0,225,248.7727661,9.999999747e-05,63555.03516,13.9578867,-2.959593762e-05
13.80000019,11.23732923,82.72525556,31.28602289,55.5511586,0.8919309529,87.03414171,6.4296031,298.2098999,0,225,261.245575,9.999999747e-05,63638.92188,13.69785976,-2.998686291e-05
14,21.3978903,84.54525198,31.09710532,55.84766694,0.8862292569,66.87312209,6.419152737,298.1950073,0,225,267.9533081,9.999999747e-05,63716.96094,13.54599476,-2.986912998e-05
14.19999981,14.94753957,84.42653266,29.87252928,58.43587386,0.8774438548,112.0024779,6.407710075,298.1617737,0,225,270.7139282,9.999999747e-05,63805.21875,13.48148537,-2.994776438e-05
14.39999962,11.85545437,90.09967037,31.08177852,56.74253237,0.8533957744,69.26986367,6.398560047,298.1297913,0,225,266.6745911,9.999999747e-05,63887.01562,13.26047325,-2.996461695e-05
14.60000038,5.871221731,84.86806438,30.50099641,57.97364659,0.8928752539,89.24090338,6.405644894,298.0844116,0,225,261.9538879,9.999999747e-05,63972.82031,14.3509903,-2.998140212e-05
14.80000019,0,77.73606826,31.01681826,57.39953675,0.9547906871,122.9128988,6.429180145,297.9589844,0,225,251.4083405,9.999999747e-05,64064.99609,15.15746021,-2.975304001e-05
15,0,68.03519578,31.08230467,56.5800855,1.019506363,155.3684084,6.454965115,297.880249,0,225,211.6443787,9.999999747e-05,64161.33594,15.85005951,-2.939177189e-05
15.19999981,0,67.35325531,29.29736554,63.79210504,1.029339538,176.3366015,6.4797616,298.7914124,0,225,63.49331284,227.8593903,64261.32422,16.11824417,-3.011662255e-05
15.39999962,64.92984056,69.7258076,27.97002033,61.88593266,1.024538112,104.6620488,6.502265453,298.4667358,0,225,373.9427185,22.78593826,64333.51953,16.04063416,-2.972061028e-05
15.60000038,35.44759515,73.57337466,30.23954828,59.46893138,1.070256175,178.128318,6.518564701,298.2472839,0,224.6194,284.7730103,2.278593779,64428.28125,16.28243828,-2.942695334e-05
15.80000019,26.30970953,71.63950489,30.59768302,59.43728313,1.06474345,160.8105324,6.531863689,298.099884,0,217.7321014,229.0037537,0.2278593779,64519.47656,16.25923538,-2.908533468e-05
16,0,63.9800112,31.78832379,58.11037288,1.077789913,178.5387167,6.543930531,298.0014343,0,205.5152283,189.0661469,0.02278593928,64615.38672,16.44228172,-2.907964139e-05
16.20000076,0,67.89795389,30.08146734,57.83097853,1.065055087,175.9250911,6.552832603,297.9635315,0,188.4658966,159.9543762,0.002278593834,64708.05859,16.31391144,-2.888045484e-05
16.39999962,0,64.07131416,30.48036717,56.50329418,1.053088241,203.6895953,6.536906719,297.9583435,0.5193784833,94.2329483,147.6730347,0.0002278593893,64786.35547,16.20477676,-2.864766198e-05
16.60000038,0,28.08990813,25.73579117,40.53136054,0.9335507979,31.13887102,6.53586483,297.8590698,0,80.07105255,144.8002625,9.999999747e-05,64815.79297,15.7313118,0.3094541931
16.79999924,0,34.90752909,25.45568115,43.90477484,0.8853903472,57.04235385,6.526801586,298.6068726,0,66.19753265,43.44007874,201.478302,64849.36719,15.23990059,0.1825179595
17,40.23520244,20.78846707,28.77464424,44.62693514,0.845563908,31.06659674,6.514893532,298.296051,0,56.02338028,296.8955994,20.14783096,64864.03906,15.05865765,0.465262554
17.20000076,6.095952048,39.70412102,27.50534459,49.0043302,0.9138549297,48.31962645,6.496472359,298.1393738,0,50.59594345,206.8088837,2.014783144,64893.05859,15.33981895,0.06371382702
17.39999962,3.641669163,28.93123409,24.98193463,45.80750851,0.828921407,51.07861041,6.485499859,298.0079651,0,52.54936218,166.1905518,0.2014783025,64920.26562,14.90887642,0.4248126836
17.60000038,13.36523806,37.7612168,24.90194174,50.21253179,0.8537754033,59.34260112,6.475475311,297.9501648,0,58.84645844,127.2593918,0.02014783025,64950.81641,14.98951817,0.1853384902
17.79999924,0,17.51864632,23.84783443,39.08700582,0.7374920814,0,6.478877068,297.8680115,0,69.17405701,108.6026459,0.002014782978,64968.48438,14.32849503,0.91548593
18,0,19.98397013,25.37032761,39.19549198,0.7126848302,0,6.483620167,298.3967285,0,78.09996033,32.58079147,145.1935272,64988.83203,13.98979473,0.8583485352
18.20000076,0,18.53599579,26.64149672,40.51875258,0.7042804058,0,6.490105629,298.1949158,0,85.16718292,210.6491394,14.51935291,65010.41406,13.90909386,0.8431426408
18.39999962,0,33.92328937,26.65405798,45.64485704,0.7974617005,33.74559138,6.495440006,298.0970764,0,89.6387558,151.9374695,1.451935291,65044.01172,14.42011356,0.2555424073
18.60000038,0,27.26106336,26.15504805,42.96595033,0.7837584536,16.52691935,6.503921509,298.0174866,0,91.98603058,127.0034103,0.1451935321,65072.71875,14.42026997,0.5247006544
18.79999924,55.64872397,36.99467071,27.65622717,47.36804057,0.8125754237,53.87579454,6.508580208,298.0063171,0,90.92671967,103.921463,0.01451935247,65100.36328,14.45540142,0.134232167
19,1.054555465,40.30210648,26.64999817,46.93099822,0.8474103651,40.14571196,6.511358261,298.0114746,0,88.02651978,101.31884,0.00145193527,65136.51562,14.6898489,0.09116486648
