Time Step,Discharge rate,Sugar feed rate,Soil bean feed rate,Aeration rate,Back pressure,Water injection/dilution,pH,Temperature,Acid flow rate,Base flow rate,Cooling water,Heating water,Vessel Weight,Dissolved oxygen concentration,Yield Per Step
5.400000095,255.859746,77.06798042,26.01823048,61.14957913,0.905490833,157.1858228,6.487889767,298.0571594,0,94.96472168,48.19708633,9.999999747e-05,63257.45312,16.94292641,-2.588688552e-05
5.599999905,258.4333706,77.17325181,26.01532283,61.08490138,0.9051655849,156.4458307,6.507231712,298.0654602,0,100.3111267,52.86909485,9.999999747e-05,63278.17578,16.92196083,-2.574473436e-05
5.800000191,259.6461936,77.23570033,26.01228155,61.05114793,0.9050731132,156.1172081,6.522891521,298.0705261,0,97.93217468,57.81728363,9.999999747e-05,63298.07031,16.89583588,-2.562435598e-05
6,260.2166172,77.28965625,26.01146495,61.04789253,0.9051758419,156.173386,6.53327322,298.0777283,0,89.30615997,61.96041489,9.999999747e-05,63316.14062,16.87719536,-2.5533187e-05
6.199999809,259.924061,77.32440407,26.01248928,61.07088211,0.9054168367,156.5664738,6.536295891,298.0878296,0,76.53288269,67.05158234,9.999999747e-05,63331.79688,16.86053848,-2.548706956e-05
6.400000095,257.8652877,77.28016394,26.01322128,61.12107478,0.9057261994,157.2425803,6.530224323,298.0986023,0,62.55779266,73.39399719,9.999999747e-05,63345.17188,16.84057236,-2.550400058e-05
6.599999905,253.8580881,77.12741765,26.01114197,61.18861045,0.9059563257,158.0124834,6.516363621,298.1103516,0,51.01757812,80.32405853,9.999999747e-05,63357.15625,16.8188076,-2.558604512e-05
6.800000191,249.7021144,76.94365463,26.00676569,61.24888869,0.9060092229,158.6035369,6.497526646,298.116394,0,45.01813507,87.99596405,9.999999747e-05,63368.79297,16.78642273,-2.569586516e-05
7,247.479214,76.82183285,26.00513765,61.29152424,0.9059970487,158.9733916,6.479809761,298.1244812,0,46.54497147,94.13556671,9.999999747e-05,63381.26562,16.75959778,-2.57883334e-05
7.199999809,247.862111,76.80593508,26.00918228,61.31222269,0.9060270445,159.141764,6.468250751,298.138916,0,55.13893509,101.2423172,9.999999747e-05,63395.53125,16.73835945,-2.584036447e-05
7.400000095,250.5639008,76.89195536,26.01711425,61.30401454,0.9060416942,159.0008813,6.463795185,298.1489868,0,68.33979034,110.830368,9.999999747e-05,63411.94531,16.70817184,-2.583308947e-05
7.599999905,254.772261,77.03655061,26.02379858,61.25961338,0.9058771921,158.3746184,6.466906548,298.1590881,0,83.3194046,119.4026566,9.999999747e-05,63430.5,16.67842865,-2.576573931e-05
7.800000191,258.7962475,77.17643333,26.02454598,61.18547292,0.9055004957,157.3647744,6.476484299,298.1745911,0,97.05239105,128.4060974,9.999999747e-05,63450.94531,16.65020561,-2.567147501e-05
8,261.2959898,77.26229509,26.02064565,61.11251372,0.9051292518,156.4378242,6.488325596,298.187439,0,106.9573059,139.6424255,9.999999747e-05,63472.75781,16.61577415,-2.557866529e-05
8.199999809,262.2976353,77.29115071,26.01572984,61.06429731,0.9049324474,155.8642897,6.499707222,298.1993103,0,112.1388779,150.5054321,9.999999747e-05,63495.32812,16.58168411,-2.549798644e-05
8.399999619,262.6722059,77.3060998,26.01222722,61.03869705,0.9048820632,155.5988866,6.507702827,298.2008972,0,112.7765808,161.5339508,9.999999747e-05,63517.85547,16.54088783,-2.542378645e-05
8.600000381,263.0106692,77.32569162,26.01097462,61.03224987,0.9049141041,155.5424979,6.512260914,298.2051086,0,110.2257309,169.469574,9.999999747e-05,63539.79297,16.5043869,-2.535839808e-05
8.800000191,263.4526622,77.35893671,26.01183645,61.0379604,0.904983866,155.6291935,6.513267994,298.2152405,0,105.8520279,178.4378967,9.999999747e-05,63560.80469,16.46839905,-2.531612856e-05
9,263.8848473,77.39543669,26.0141917,61.05350361,0.9050792727,155.8241576,6.510443687,298.2264709,0,101.0761566,189.5916595,9.999999747e-05,63580.8125,16.4289093,-2.529760778e-05
9.199999809,264.1074959,77.41415295,26.01711985,61.07682328,0.9051802421,156.0750458,6.504504204,298.2394409,0,97.43117523,201.4648895,9.999999747e-05,63600.10547,16.38788414,-2.53003556e-05
9.399999619,264.1452056,77.40854256,26.01970338,61.10132961,0.9052474006,156.2883558,6.4971385,298.2596436,0,96.15989685,214.3458862,9.999999747e-05,63619.21875,16.34734726,-2.53250548e-05
9.600000381,264.2509773,77.39140104,26.02126125,61.11753331,0.9052453782,156.3566734,6.490123749,298.2915344,0,97.82966614,230.1953278,9.999999747e-05,63638.73438,16.30698586,-2.537073049e-05
9.800000191,264.5690927,77.37540057,26.02134865,61.11884112,0.9051658128,156.2192391,6.483977795,298.326355,0,102.2995377,250.789032,9.999999747e-05,63658.29688,16.26135826,-2.542546956e-05
10,264.8808228,77.3498038,26.01951818,61.10685405,0.9050323012,155.8959958,6.478888988,298.3582458,0,109.226059,273.4908142,9.999999747e-05,63679.16406,16.21212196,-2.547639101e-05
10.19999981,264.8050877,77.30214572,26.01520847,61.08524205,0.9048853055,155.4647445,6.473977089,298.3653564,0,118.1873932,296.4764404,9.999999747e-05,63701.71094,16.15441895,-2.550172671e-05
10.39999962,263.9152207,77.21572263,26.00774373,61.06041301,0.9047865772,155.0429483,6.47035408,298.3874512,0,129.1163025,312.1255493,9.999999747e-05,63726.62891,16.10449219,-2.55246535e-05
